nano_seconds,distance
3408,58.55670103092783
4379,75.24054982817869
4244,72.92096219931271
1758,30.20618556701031
5507,94.62199312714776
1368,23.505154639175256
2549,43.797250859106526
2825,48.53951890034364
4544,78.07560137457044
2602,44.707903780068726
2950,50.687285223367695
5664,97.31958762886597
1511,25.962199312714777
2552,43.84879725085911
3407,58.53951890034364
5492,94.36426116838487
2572,44.192439862542955
1449,24.896907216494846
4431,76.1340206185567
2784,47.83505154639175
4754,81.68384879725086
5623,96.61512027491409
4629,79.5360824742268
3837,65.9278350515464
4670,80.24054982817869
5484,94.22680412371133
5532,95.05154639175257
4499,77.30240549828179
2317,39.81099656357388
1219,20.945017182130584
1311,22.525773195876287
5118,87.9381443298969
2413,41.460481099656356
3112,53.47079037800687
2900,49.828178694158076
3426,58.865979381443296
3346,57.4914089347079
3969,68.19587628865979
1755,30.15463917525773
1622,27.869415807560134
1882,32.33676975945017
1275,21.90721649484536
2265,38.91752577319588
3823,65.6872852233677
3246,55.77319587628866
4100,70.446735395189
1963,33.72852233676976
2804,48.1786941580756
3695,63.487972508591064
5161,88.67697594501718
2889,49.63917525773196
1452,24.948453608247423
1139,19.570446735395187
4852,83.36769759450172
3652,62.74914089347079
3123,53.65979381443299
1038,17.835051546391753
3939,67.68041237113401
4766,81.89003436426117
3127,53.72852233676976
5396,92.7147766323024
5244,90.10309278350515
2401,41.25429553264605
1519,26.099656357388316
2270,39.003436426116835
2718,46.70103092783505
2433,41.8041237113402
2635,45.27491408934708
3968,68.1786941580756
3636,62.47422680412371
3341,57.40549828178694
4904,84.26116838487972
4775,82.0446735395189
4954,85.12027491408934
1867,32.07903780068728
5557,95.48109965635739
5072,87.14776632302404
3944,67.76632302405498
4621,79.39862542955326
3637,62.4914089347079
2972,51.06529209621993
2985,51.28865979381443
5283,90.77319587628865
2496,42.88659793814433
4940,84.87972508591065
2734,46.97594501718213
4127,70.91065292096219
4542,78.04123711340206
3203,55.034364261168385
1210,20.790378006872853
1791,30.773195876288657
5086,87.38831615120274
2071,35.58419243986254
5488,94.2955326460481
1890,32.47422680412371
1309,22.491408934707902
3041,52.250859106529205
2135,36.68384879725086
3180,54.63917525773196
4862,83.53951890034364
5192,89.20962199312714
1091,18.74570446735395
4664,80.13745704467354
4633,79.60481099656357
2959,50.84192439862543
5088,87.42268041237114
1967,33.797250859106526
1032,17.731958762886595
3913,67.23367697594502
5063,86.99312714776632
4994,85.80756013745705
2732,46.94158075601374
1612,27.69759450171821
1653,28.4020618556701
4171,71.66666666666666
3125,53.69415807560137
1345,23.10996563573883
1541,26.477663230240548
3523,60.53264604810996
1516,26.04810996563574
2458,42.233676975945016
5519,94.82817869415807
4268,73.33333333333333
5569,95.6872852233677
1664,28.591065292096218
4811,82.66323024054982
3412,58.6254295532646
4181,71.83848797250859
3294,56.597938144329895
4511,77.5085910652921
4677,80.36082474226804
2986,51.30584192439862
2987,51.32302405498282
2317,39.81099656357388
3453,59.329896907216494
5026,86.3573883161512
3832,65.84192439862542
3886,66.76975945017182
1698,29.175257731958762
4894,84.0893470790378
4933,84.7594501718213
5027,86.37457044673539
2764,47.4914089347079
3832,65.84192439862542
5559,95.51546391752576
5594,96.1168384879725
3553,61.04810996563574
2443,41.97594501718213
4895,84.10652920962198
3188,54.776632302405496
2662,45.738831615120276
4280,73.53951890034364
1789,30.738831615120272
2671,45.893470790378004
1536,26.391752577319586
5453,93.69415807560136
5558,95.49828178694158
2909,49.982817869415804
4620,79.38144329896907
3798,65.25773195876289
1978,33.986254295532646
4977,85.51546391752576
4353,74.79381443298969
1439,24.72508591065292
2013,34.58762886597938
4738,81.40893470790378
2916,50.103092783505154
1540,26.460481099656356
1623,27.88659793814433
3868,66.46048109965635
2845,48.88316151202749
5537,95.13745704467354
3124,53.676975945017176
2258,38.797250859106526
2987,51.32302405498282
1322,22.714776632302403
3205,55.06872852233677
4175,71.73539518900343
4834,83.05841924398625
1727,29.67353951890034
1577,27.096219931271477
3611,62.0446735395189
2828,48.59106529209622
3751,64.45017182130584
3621,62.21649484536082
3652,62.74914089347079
1065,18.298969072164947
5215,89.60481099656357
2497,42.90378006872852
4471,76.8213058419244
3265,56.09965635738831
2992,51.408934707903775
2529,43.45360824742268
4381,75.27491408934708
3528,60.618556701030926
4932,84.74226804123711
3499,60.12027491408934
4586,78.79725085910653
5359,92.07903780068727
4948,85.01718213058419
3454,59.34707903780068
1436,24.67353951890034
1856,31.890034364261165
2361,40.56701030927835
4974,85.4639175257732
3244,55.73883161512027
4054,69.65635738831615
2096,36.013745704467354
2525,43.38487972508591
2980,51.20274914089347
3886,66.76975945017182
1760,30.240549828178693
3818,65.60137457044674
5630,96.73539518900343
2626,45.12027491408934
2134,36.666666666666664
5616,96.49484536082474
1280,21.993127147766323
1646,28.281786941580755
3393,58.298969072164944
3876,66.59793814432989
2304,39.58762886597938
2792,47.97250859106529
4486,77.07903780068729
2465,42.35395189003436
5373,92.31958762886597
3940,67.69759450171821
3903,67.06185567010309
2802,48.144329896907216
3980,68.38487972508591
4833,83.04123711340206
4268,73.33333333333333
3783,65.0
4788,82.2680412371134
5395,92.69759450171821
1181,20.29209621993127
3605,61.94158075601374
4507,77.43986254295532
5514,94.74226804123711
3364,57.80068728522337
3447,59.22680412371134
3775,64.86254295532646
2948,50.65292096219931
1864,32.02749140893471
4942,84.91408934707903
1127,19.36426116838488
5569,95.6872852233677
4416,75.87628865979381
4232,72.7147766323024
3285,56.44329896907216
1235,21.219931271477662
3432,58.96907216494845
1259,21.63230240549828
3038,52.19931271477663
1821,31.288659793814432
2739,47.06185567010309
5533,95.06872852233677
3167,54.41580756013745
5102,87.66323024054982
4995,85.82474226804123
1823,31.323024054982817
2064,35.46391752577319
3979,68.36769759450172
2341,40.2233676975945
2763,47.47422680412371
5365,92.18213058419244
3588,61.64948453608247
3670,63.05841924398625
2712,46.597938144329895
1037,17.81786941580756
4940,84.87972508591065
5570,95.70446735395188
3004,51.615120274914084
1039,17.852233676975946
3997,68.67697594501718
5378,92.40549828178693
4519,77.64604810996563
2511,43.144329896907216
1899,32.628865979381445
5261,90.39518900343643
5613,96.44329896907216
4830,82.98969072164948
2712,46.597938144329895
3079,52.90378006872852
3295,56.615120274914084
5452,93.67697594501718
5308,91.20274914089346
3561,61.18556701030928
5289,90.87628865979381
1640,28.1786941580756
1917,32.93814432989691
5271,90.56701030927834
5522,94.87972508591065
4868,83.6426116838488
3768,64.74226804123711
1014,17.422680412371133
5290,90.893470790378
2117,36.37457044673539
5560,95.53264604810997
1313,22.56013745704467
2801,48.12714776632302
5483,94.20962199312714
5231,89.87972508591065
5476,94.0893470790378
4262,73.23024054982818
4163,71.52920962199312
4017,69.02061855670102
4124,70.85910652920961
4618,79.34707903780068
4268,73.33333333333333
5672,97.45704467353951
1433,24.621993127147764
4187,71.94158075601374
4117,70.73883161512028
1889,32.45704467353952
4501,77.33676975945016
5500,94.50171821305841
5249,90.1890034364261
3868,66.46048109965635
1855,31.872852233676973
1325,22.76632302405498
4504,77.38831615120274
2221,38.161512027491405
3969,68.19587628865979
4204,72.23367697594502
3647,62.66323024054982
5047,86.71821305841924
5058,86.90721649484536
3055,52.4914089347079
2658,45.670103092783506
4475,76.89003436426117
3682,63.26460481099656
1363,23.419243986254294
4543,78.05841924398625
2660,45.70446735395189
3246,55.77319587628866
1921,33.00687285223368
1726,29.65635738831615
2975,51.11683848797251
4138,71.09965635738831
5558,95.49828178694158
1774,30.481099656357387
1579,27.130584192439862
3308,56.83848797250859
1202,20.65292096219931
3564,61.23711340206185
2626,45.12027491408934
3461,59.46735395189003
1905,32.7319587628866
1538,26.42611683848797
3700,63.57388316151202
2312,39.72508591065292
5082,87.31958762886597
2857,49.0893470790378
2583,44.38144329896907
4750,81.61512027491409
1862,31.993127147766323
1801,30.945017182130584
4472,76.83848797250859
1285,22.079037800687285
5594,96.1168384879725
4612,79.24398625429554
4322,74.26116838487972
5455,93.72852233676976
3746,64.36426116838487
5686,97.69759450171821
5193,89.22680412371133
1475,25.343642611683848
5348,91.89003436426117
4328,74.36426116838487
2905,49.914089347079035
2439,41.90721649484536
2560,43.986254295532646
4561,78.36769759450172
5382,92.4742268041237
1520,26.116838487972508
2756,47.35395189003436
3121,53.6254295532646
5168,88.79725085910653
4537,77.95532646048109
4245,72.9381443298969
2389,41.04810996563574
2806,48.213058419243985
5443,93.52233676975945
1267,21.76975945017182
3572,61.37457044673539
3672,63.092783505154635
2720,46.735395189003434
5629,96.71821305841924
3627,62.319587628865975
2811,48.298969072164944
4791,82.31958762886597
4733,81.32302405498281
2048,35.18900343642611
1172,20.13745704467354
4591,78.88316151202748
1442,24.776632302405496
1906,32.74914089347079
2102,36.11683848797251
4659,80.05154639175257
3724,63.986254295532646
4961,85.24054982817869
1924,33.05841924398625
3235,55.58419243986254
3499,60.12027491408934
4023,69.12371134020619
3202,55.01718213058419
4070,69.93127147766323
2891,49.67353951890034
4617,79.3298969072165
1887,32.42268041237113
1346,23.127147766323024
2644,45.429553264604806
5125,88.05841924398625
3523,60.53264604810996
2897,49.776632302405496
3513,60.360824742268036
3324,57.113402061855666
4488,77.11340206185567
5621,96.5807560137457
1559,26.78694158075601
1461,25.103092783505154
5439,93.45360824742268
2008,34.50171821305842
4464,76.70103092783505
2675,45.96219931271477
4642,79.7594501718213
3354,57.62886597938144
3124,53.676975945017176
3240,55.6701030927835
4102,70.48109965635739
3427,58.88316151202749
2482,42.64604810996563
5444,93.53951890034364
3272,56.21993127147766
4864,83.57388316151203
2137,36.718213058419245
3740,64.26116838487972
4158,71.44329896907216
1474,25.326460481099655
3474,59.69072164948453
1095,18.814432989690722
1726,29.65635738831615
4456,76.56357388316151
4804,82.54295532646047
3751,64.45017182130584
5106,87.73195876288659
3760,64.60481099656357
2555,43.90034364261168
3231,55.51546391752577
4554,78.24742268041237
4461,76.64948453608247
2779,47.74914089347079
4140,71.1340206185567
3336,57.319587628865975
5642,96.94158075601374
4687,80.53264604810997
5018,86.21993127147766
5136,88.24742268041237
1919,32.97250859106529
5076,87.21649484536083
5637,96.85567010309278
4386,75.36082474226804
1107,19.02061855670103
1912,32.85223367697594
4141,71.1512027491409
2346,40.30927835051546
4773,82.0103092783505
2259,38.81443298969072
2442,41.95876288659794
5633,96.78694158075601
1655,28.436426116838486
1541,26.477663230240548
4024,69.14089347079037
1761,30.257731958762886
4957,85.17182130584192
4609,79.19243986254295
5671,97.43986254295532
1053,18.09278350515464
1122,19.278350515463917
2519,43.281786941580755
3631,62.388316151202744
3289,56.51202749140893
2063,35.446735395189
4320,74.22680412371133
1195,20.532646048109964
1698,29.175257731958762
5072,87.14776632302404
1195,20.532646048109964
2171,37.302405498281786
2825,48.53951890034364
2578,44.29553264604811
5155,88.57388316151203
2652,45.567010309278345
2949,50.6701030927835
2380,40.893470790378004
3848,66.1168384879725
1485,25.51546391752577
4875,83.76288659793813
5452,93.67697594501718
3775,64.86254295532646
4350,74.74226804123711
2392,41.09965635738831
4519,77.64604810996563
3935,67.61168384879724
3657,62.835051546391746
1987,34.140893470790374
4588,78.8316151202749
1766,30.343642611683848
5043,86.64948453608247
3012,51.75257731958763
3807,65.41237113402062
1822,31.305841924398624
4232,72.7147766323024
1671,28.711340206185564
1652,28.38487972508591
3777,64.89690721649484
1458,25.051546391752577
1892,32.508591065292094
2332,40.06872852233677
1185,20.36082474226804
3207,55.103092783505154
5223,89.74226804123711
4279,73.52233676975945
4464,76.70103092783505
5615,96.47766323024055
2392,41.09965635738831
5457,93.76288659793813
2926,50.27491408934708
1131,19.432989690721648
2182,37.4914089347079
1420,24.398625429553263
4519,77.64604810996563
2099,36.06529209621993
3127,53.72852233676976
1996,34.29553264604811
3332,57.250859106529205
4900,84.19243986254295
4213,72.38831615120274
2034,34.94845360824742
2377,40.84192439862543
4443,76.34020618556701
1160,19.93127147766323
5644,96.97594501718213
2784,47.83505154639175
2948,50.65292096219931
5130,88.14432989690721
5125,88.05841924398625
4323,74.27835051546391
3463,59.50171821305842
1799,30.910652920962196
2292,39.38144329896907
4795,82.38831615120274
2504,43.024054982817866
3243,55.72164948453608
2558,43.95189003436426
5172,88.8659793814433
1150,19.759450171821303
4982,85.60137457044674
2389,41.04810996563574
4254,73.09278350515464
5656,97.18213058419244
2087,35.85910652920962
2693,46.271477663230236
2290,39.34707903780068
4727,81.21993127147766
3102,53.298969072164944
5275,90.63573883161511
2658,45.670103092783506
1958,33.6426116838488
1358,23.333333333333332
4860,83.50515463917526
3674,63.12714776632302
2949,50.6701030927835
5368,92.23367697594502
4220,72.5085910652921
5608,96.3573883161512
1604,27.56013745704467
3980,68.38487972508591
4430,76.1168384879725
3409,58.57388316151202
4987,85.6872852233677
5492,94.36426116838487
2119,36.408934707903775
4308,74.02061855670102
2302,39.553264604811
2568,44.123711340206185
2347,40.32646048109965
2372,40.756013745704465
1125,19.329896907216494
1279,21.97594501718213
1790,30.756013745704465
5250,90.20618556701031
3335,57.302405498281786
2056,35.32646048109965
5679,97.57731958762886
4750,81.61512027491409
3626,62.302405498281786
5089,87.43986254295532
1337,22.972508591065292
5300,91.06529209621992
1726,29.65635738831615
1399,24.037800687285223
4549,78.16151202749141
2321,39.87972508591065
3535,60.73883161512027
4381,75.27491408934708
1813,31.151202749140893
4035,69.3298969072165
1606,27.594501718213056
3417,58.71134020618556
5006,86.01374570446735
4396,75.53264604810997
3332,57.250859106529205
4100,70.446735395189
2105,36.16838487972508
5552,95.39518900343643
4699,80.73883161512028
5518,94.81099656357388
1858,31.92439862542955
2965,50.945017182130584
4495,77.23367697594502
4490,77.14776632302406
5216,89.62199312714776
5006,86.01374570446735
2056,35.32646048109965
5580,95.87628865979381
1245,21.391752577319586
1695,29.123711340206185
2547,43.76288659793814
1573,27.027491408934708
3428,58.90034364261168
4713,80.97938144329896
1510,25.945017182130584
3593,61.735395189003434
1729,29.707903780068726
4113,70.6701030927835
4321,74.24398625429554
5024,86.32302405498281
2279,39.15807560137457
3916,67.2852233676976
2526,43.4020618556701
2770,47.59450171821305
3745,64.34707903780068
5602,96.25429553264604
4043,69.46735395189003
3503,60.18900343642611
2400,41.23711340206185
2842,48.83161512027491
5640,96.90721649484536
3911,67.19931271477662
3691,63.419243986254294
1056,18.144329896907216
1242,21.34020618556701
2310,39.69072164948454
2197,37.74914089347079
4841,83.1786941580756
3044,52.302405498281786
4711,80.94501718213058
1912,32.85223367697594
1038,17.835051546391753
4102,70.48109965635739
5097,87.57731958762886
2565,44.072164948453604
3004,51.615120274914084
2490,42.78350515463917
1938,33.298969072164944
4686,80.51546391752576
1145,19.67353951890034
1807,31.04810996563574
2880,49.48453608247422
5130,88.14432989690721
4227,72.62886597938144
3951,67.88659793814432
2395,41.15120274914089
3920,67.35395189003437
2037,35.0
4057,69.70790378006872
2005,34.45017182130584
5686,97.69759450171821
5184,89.0721649484536
1185,20.36082474226804
3660,62.88659793814433
2937,50.46391752577319
2534,43.53951890034364
4327,74.34707903780068
3343,57.439862542955325
1509,25.927835051546392
4503,77.37113402061856
4103,70.49828178694158
5601,96.23711340206185
5081,87.30240549828179
5181,89.02061855670102
2331,40.051546391752574
5210,89.51890034364261
3199,54.965635738831615
5532,95.05154639175257
3111,53.45360824742268
1672,28.728522336769757
3288,56.49484536082474
3129,53.76288659793814
4667,80.18900343642612
4076,70.03436426116838
3213,55.20618556701031
4572,78.55670103092783
4946,84.9828178694158
2144,36.83848797250859
2911,50.01718213058419
1588,27.285223367697593
4126,70.893470790378
2087,35.85910652920962
5416,93.05841924398625
5363,92.14776632302404
4479,76.95876288659794
3660,62.88659793814433
2304,39.58762886597938
1098,18.8659793814433
3188,54.776632302405496
4543,78.05841924398625
3870,66.49484536082474
3995,68.6426116838488
1825,31.3573883161512
4075,70.01718213058419
3050,52.40549828178694
1795,30.841924398625427
4344,74.63917525773195
2241,38.50515463917525
3312,56.90721649484536
1745,29.982817869415808
3413,58.64261168384879
4393,75.48109965635739
5040,86.59793814432989
5479,94.14089347079037
3734,64.15807560137456
1854,31.85567010309278
3128,53.74570446735395
1937,33.281786941580755
3127,53.72852233676976
5261,90.39518900343643
1159,19.914089347079038
3281,56.37457044673539
4368,75.05154639175258
3003,51.597938144329895
1185,20.36082474226804
4888,83.98625429553265
1128,19.38144329896907
3240,55.6701030927835
2753,47.302405498281786
2410,41.408934707903775
4925,84.62199312714776
5532,95.05154639175257
2562,44.02061855670103
5153,88.53951890034364
2740,47.07903780068728
3185,54.725085910652915
2645,45.446735395189
